position is:  {'x': '13.30', 'y': '6.32', 'quality': 36}
position is:  {'x': '9.93', 'y': '7.67', 'quality': 55}
position is:  {'x': '9.92', 'y': '7.65', 'quality': 54}
position is:  {'x': '9.88', 'y': '7.50', 'quality': 41}
position is:  {'x': '9.82', 'y': '7.41', 'quality': 45}
position is:  {'x': '9.81', 'y': '7.52', 'quality': 47}
position is:  {'x': '9.82', 'y': '7.47', 'quality': 54}
position is:  {'x': '9.75', 'y': '7.26', 'quality': 43}
position is:  {'x': '9.74', 'y': '7.30', 'quality': 43}
position is:  {'x': '9.72', 'y': '7.45', 'quality': 40}
position is:  {'x': '9.79', 'y': '7.56', 'quality': 53}
position is:  {'x': '9.75', 'y': '7.44', 'quality': 42}
position is:  {'x': '9.82', 'y': '7.53', 'quality': 57}
position is:  {'x': '9.81', 'y': '7.44', 'quality': 46}
position is:  {'x': '9.95', 'y': '7.45', 'quality': 56}
position is:  {'x': '10.02', 'y': '7.56', 'quality': 56}
position is:  {'x': '9.94', 'y': '7.60', 'quality': 48}
position is:  {'x': '9.85', 'y': '7.50', 'quality': 45}
position is:  {'x': '9.79', 'y': '7.46', 'quality': 43}
position is:  {'x': '9.74', 'y': '7.26', 'quality': 42}
position is:  {'x': '9.73', 'y': '7.41', 'quality': 44}
position is:  {'x': '9.74', 'y': '7.28', 'quality': 43}
position is:  {'x': '9.87', 'y': '7.46', 'quality': 53}
position is:  {'x': '9.83', 'y': '7.42', 'quality': 46}
position is:  {'x': '9.86', 'y': '7.54', 'quality': 49}
position is:  {'x': '9.87', 'y': '7.60', 'quality': 49}
position is:  {'x': '9.84', 'y': '7.67', 'quality': 50}
position is:  {'x': '9.91', 'y': '7.49', 'quality': 45}
position is:  {'x': '9.85', 'y': '7.53', 'quality': 46}
position is:  {'x': '9.81', 'y': '7.34', 'quality': 44}
position is:  {'x': '9.78', 'y': '7.22', 'quality': 45}
position is:  {'x': '9.74', 'y': '7.13', 'quality': 41}
position is:  {'x': '9.72', 'y': '7.06', 'quality': 41}
position is:  {'x': '9.72', 'y': '7.04', 'quality': 44}
position is:  {'x': '9.75', 'y': '7.18', 'quality': 47}
position is:  {'x': '9.75', 'y': '7.30', 'quality': 45}
position is:  {'x': '9.76', 'y': '7.32', 'quality': 43}
position is:  {'x': '9.83', 'y': '7.38', 'quality': 57}
position is:  {'x': '9.91', 'y': '7.50', 'quality': 50}
position is:  {'x': '9.98', 'y': '7.57', 'quality': 56}
position is:  {'x': '9.93', 'y': '7.60', 'quality': 55}
position is:  {'x': '9.92', 'y': '7.63', 'quality': 45}
position is:  {'x': '9.83', 'y': '7.57', 'quality': 44}
position is:  {'x': '9.83', 'y': '7.59', 'quality': 52}
position is:  {'x': '9.79', 'y': '7.49', 'quality': 43}
position is:  {'x': '9.75', 'y': '7.30', 'quality': 43}
position is:  {'x': '9.76', 'y': '7.47', 'quality': 48}
position is:  {'x': '9.75', 'y': '7.28', 'quality': 45}
position is:  {'x': '9.81', 'y': '7.44', 'quality': 47}
position is:  {'x': '9.77', 'y': '7.27', 'quality': 42}
position is:  {'x': '9.77', 'y': '7.43', 'quality': 45}
position is:  {'x': '9.78', 'y': '7.55', 'quality': 48}
position is:  {'x': '9.77', 'y': '7.48', 'quality': 45}
position is:  {'x': '9.77', 'y': '7.56', 'quality': 49}
position is:  {'x': '9.78', 'y': '7.59', 'quality': 48}
position is:  {'x': '9.78', 'y': '7.50', 'quality': 46}
position is:  {'x': '9.77', 'y': '7.41', 'quality': 44}
position is:  {'x': '9.73', 'y': '7.37', 'quality': 43}
position is:  {'x': '9.93', 'y': '7.50', 'quality': 57}
position is:  {'x': '10.04', 'y': '7.57', 'quality': 57}
position is:  {'x': '9.99', 'y': '7.47', 'quality': 41}
position is:  {'x': '9.88', 'y': '7.55', 'quality': 44}
position is:  {'x': '9.83', 'y': '7.61', 'quality': 46}
position is:  {'x': '9.79', 'y': '7.64', 'quality': 44}
position is:  {'x': '9.80', 'y': '7.49', 'quality': 38}
position is:  {'x': '9.74', 'y': '7.29', 'quality': 41}
position is:  {'x': '9.84', 'y': '7.45', 'quality': 55}
position is:  {'x': '9.82', 'y': '7.53', 'quality': 47}
position is:  {'x': '9.82', 'y': '7.59', 'quality': 48}
position is:  {'x': '9.94', 'y': '7.63', 'quality': 57}
position is:  {'x': '9.88', 'y': '7.40', 'quality': 47}
position is:  {'x': '9.85', 'y': '7.47', 'quality': 45}
position is:  {'x': '9.88', 'y': '7.57', 'quality': 57}
position is:  {'x': '9.92', 'y': '7.62', 'quality': 47}
position is:  {'x': '9.88', 'y': '7.64', 'quality': 46}
position is:  {'x': '9.77', 'y': '7.32', 'quality': 36}
position is:  {'x': '9.74', 'y': '7.31', 'quality': 44}
position is:  {'x': '9.73', 'y': '7.34', 'quality': 44}
position is:  {'x': '9.80', 'y': '7.50', 'quality': 58}
position is:  {'x': '9.88', 'y': '7.56', 'quality': 57}
position is:  {'x': '9.85', 'y': '7.59', 'quality': 44}
position is:  {'x': '9.78', 'y': '7.49', 'quality': 39}
position is:  {'x': '9.84', 'y': '7.44', 'quality': 42}
position is:  {'x': '9.78', 'y': '7.36', 'quality': 41}
position is:  {'x': '9.94', 'y': '7.49', 'quality': 56}
position is:  {'x': '9.94', 'y': '7.55', 'quality': 55}
position is:  {'x': '9.94', 'y': '7.62', 'quality': 53}
position is:  {'x': '9.90', 'y': '7.64', 'quality': 47}
position is:  {'x': '9.86', 'y': '7.64', 'quality': 48}
position is:  {'x': '9.91', 'y': '7.67', 'quality': 55}
position is:  {'x': '10.01', 'y': '7.67', 'quality': 57}
position is:  {'x': '10.03', 'y': '7.68', 'quality': 57}
position is:  {'x': '9.96', 'y': '7.68', 'quality': 55}
position is:  {'x': '9.96', 'y': '7.58', 'quality': 58}
position is:  {'x': '9.93', 'y': '7.61', 'quality': 43}
position is:  {'x': '9.96', 'y': '7.64', 'quality': 58}
position is:  {'x': '9.98', 'y': '7.66', 'quality': 54}
position is:  {'x': '9.86', 'y': '7.55', 'quality': 43}
position is:  {'x': '9.83', 'y': '7.42', 'quality': 41}
position is:  {'x': '9.77', 'y': '7.52', 'quality': 43}
position is:  {'x': '9.78', 'y': '7.60', 'quality': 44}
position is:  {'x': '9.78', 'y': '7.51', 'quality': 49}
position is:  {'x': '9.77', 'y': '7.44', 'quality': 47}
position is:  {'x': '9.75', 'y': '7.27', 'quality': 44}
position is:  {'x': '9.87', 'y': '7.41', 'quality': 52}
position is:  {'x': '9.95', 'y': '7.51', 'quality': 57}
position is:  {'x': '9.87', 'y': '7.57', 'quality': 44}
position is:  {'x': '9.95', 'y': '7.61', 'quality': 51}
position is:  {'x': '9.91', 'y': '7.66', 'quality': 48}
position is:  {'x': '9.89', 'y': '7.66', 'quality': 57}
position is:  {'x': '9.92', 'y': '7.70', 'quality': 55}
position is:  {'x': '10.01', 'y': '7.68', 'quality': 56}
position is:  {'x': '10.05', 'y': '7.66', 'quality': 56}
position is:  {'x': '9.96', 'y': '7.65', 'quality': 45}
position is:  {'x': '9.96', 'y': '7.55', 'quality': 44}
position is:  {'x': '9.93', 'y': '7.62', 'quality': 56}
position is:  {'x': '9.91', 'y': '7.64', 'quality': 55}
position is:  {'x': '9.84', 'y': '7.51', 'quality': 45}
position is:  {'x': '9.84', 'y': '7.58', 'quality': 45}
position is:  {'x': '9.83', 'y': '7.61', 'quality': 48}
position is:  {'x': '9.85', 'y': '7.65', 'quality': 54}
position is:  {'x': '9.80', 'y': '7.53', 'quality': 44}
position is:  {'x': '9.77', 'y': '7.58', 'quality': 43}
position is:  {'x': '9.74', 'y': '7.61', 'quality': 41}
position is:  {'x': '9.75', 'y': '7.48', 'quality': 45}
position is:  {'x': '9.75', 'y': '7.44', 'quality': 46}
position is:  {'x': '9.75', 'y': '7.28', 'quality': 46}
position is:  {'x': '9.73', 'y': '7.43', 'quality': 41}
position is:  {'x': '9.74', 'y': '7.39', 'quality': 46}
position is:  {'x': '9.74', 'y': '7.23', 'quality': 44}
position is:  {'x': '9.77', 'y': '7.44', 'quality': 49}
position is:  {'x': '9.83', 'y': '7.57', 'quality': 54}
position is:  {'x': '9.84', 'y': '7.51', 'quality': 51}
position is:  {'x': '10.01', 'y': '7.59', 'quality': 56}
position is:  {'x': '9.94', 'y': '7.64', 'quality': 47}
position is:  {'x': '9.89', 'y': '7.52', 'quality': 52}
position is:  {'x': '9.87', 'y': '7.56', 'quality': 47}
position is:  {'x': '9.92', 'y': '7.60', 'quality': 57}
position is:  {'x': '9.89', 'y': '7.64', 'quality': 50}
position is:  {'x': '9.97', 'y': '7.65', 'quality': 57}
position is:  {'x': '9.98', 'y': '7.68', 'quality': 58}
position is:  {'x': '10.00', 'y': '7.71', 'quality': 55}
position is:  {'x': '10.05', 'y': '7.65', 'quality': 59}
position is:  {'x': '10.09', 'y': '7.64', 'quality': 56}
position is:  {'x': '9.99', 'y': '7.52', 'quality': 46}
position is:  {'x': '9.95', 'y': '7.58', 'quality': 49}
position is:  {'x': '9.89', 'y': '7.52', 'quality': 48}
position is:  {'x': '9.91', 'y': '7.61', 'quality': 48}
position is:  {'x': '9.84', 'y': '7.48', 'quality': 44}
position is:  {'x': '9.87', 'y': '7.46', 'quality': 58}
position is:  {'x': '9.83', 'y': '7.43', 'quality': 46}
position is:  {'x': '9.89', 'y': '7.56', 'quality': 57}
position is:  {'x': '9.94', 'y': '7.62', 'quality': 57}
position is:  {'x': '9.98', 'y': '7.65', 'quality': 55}
position is:  {'x': '10.00', 'y': '7.64', 'quality': 53}
position is:  {'x': '9.95', 'y': '7.68', 'quality': 51}
position is:  {'x': '9.85', 'y': '7.67', 'quality': 44}
position is:  {'x': '9.76', 'y': '7.53', 'quality': 41}
position is:  {'x': '9.83', 'y': '7.57', 'quality': 57}
position is:  {'x': '9.77', 'y': '7.48', 'quality': 41}
position is:  {'x': '9.73', 'y': '7.28', 'quality': 43}
position is:  {'x': '9.77', 'y': '7.26', 'quality': 55}
position is:  {'x': '9.80', 'y': '7.27', 'quality': 44}
position is:  {'x': '9.75', 'y': '7.17', 'quality': 41}
position is:  {'x': '9.74', 'y': '7.25', 'quality': 42}
position is:  {'x': '9.83', 'y': '7.33', 'quality': 57}
position is:  {'x': '9.88', 'y': '7.45', 'quality': 56}
position is:  {'x': '9.90', 'y': '7.55', 'quality': 56}
position is:  {'x': '9.81', 'y': '7.43', 'quality': 41}
position is:  {'x': '9.77', 'y': '7.41', 'quality': 42}
position is:  {'x': '9.74', 'y': '7.50', 'quality': 43}
position is:  {'x': '9.73', 'y': '7.47', 'quality': 44}
position is:  {'x': '9.75', 'y': '7.41', 'quality': 45}
position is:  {'x': '9.73', 'y': '7.50', 'quality': 44}
position is:  {'x': '9.73', 'y': '7.46', 'quality': 44}
position is:  {'x': '9.73', 'y': '7.44', 'quality': 43}
position is:  {'x': '9.74', 'y': '7.54', 'quality': 46}
position is:  {'x': '9.72', 'y': '7.49', 'quality': 45}
position is:  {'x': '9.75', 'y': '7.56', 'quality': 45}
position is:  {'x': '9.76', 'y': '7.60', 'quality': 47}
position is:  {'x': '9.76', 'y': '7.63', 'quality': 46}
position is:  {'x': '9.76', 'y': '7.66', 'quality': 47}
position is:  {'x': '9.75', 'y': '7.66', 'quality': 45}
position is:  {'x': '9.75', 'y': '7.65', 'quality': 46}
position is:  {'x': '9.74', 'y': '7.53', 'quality': 43}
position is:  {'x': '9.72', 'y': '7.32', 'quality': 42}
position is:  {'x': '9.72', 'y': '7.31', 'quality': 42}
position is:  {'x': '9.73', 'y': '7.49', 'quality': 44}
position is:  {'x': '9.84', 'y': '7.55', 'quality': 56}
position is:  {'x': '9.83', 'y': '7.47', 'quality': 44}
position is:  {'x': '9.79', 'y': '7.57', 'quality': 44}
position is:  {'x': '9.84', 'y': '7.63', 'quality': 56}
position is:  {'x': '9.92', 'y': '7.65', 'quality': 56}
position is:  {'x': '9.91', 'y': '7.63', 'quality': 57}
position is:  {'x': '9.92', 'y': '7.63', 'quality': 53}
position is:  {'x': '9.84', 'y': '7.51', 'quality': 42}
position is:  {'x': '9.81', 'y': '7.58', 'quality': 46}
position is:  {'x': '9.80', 'y': '7.45', 'quality': 44}
position is:  {'x': '9.77', 'y': '7.57', 'quality': 44}
position is:  {'x': '9.76', 'y': '7.61', 'quality': 45}
position is:  {'x': '9.74', 'y': '7.48', 'quality': 42}
position is:  {'x': '9.75', 'y': '7.42', 'quality': 46}
position is:  {'x': '9.73', 'y': '7.38', 'quality': 45}
position is:  {'x': '9.72', 'y': '7.34', 'quality': 42}
position is:  {'x': '9.72', 'y': '7.33', 'quality': 44}
position is:  {'x': '9.72', 'y': '7.33', 'quality': 44}
position is:  {'x': '9.72', 'y': '7.33', 'quality': 43}
position is:  {'x': '9.74', 'y': '7.40', 'quality': 47}
position is:  {'x': '9.74', 'y': '7.52', 'quality': 45}
position is:  {'x': '9.75', 'y': '7.58', 'quality': 48}
position is:  {'x': '9.74', 'y': '7.52', 'quality': 46}
position is:  {'x': '9.77', 'y': '7.58', 'quality': 49}
position is:  {'x': '9.79', 'y': '7.61', 'quality': 48}
position is:  {'x': '9.87', 'y': '7.64', 'quality': 58}
position is:  {'x': '9.86', 'y': '7.50', 'quality': 45}
position is:  {'x': '9.87', 'y': '7.48', 'quality': 58}
position is:  {'x': '9.87', 'y': '7.56', 'quality': 55}
position is:  {'x': '9.81', 'y': '7.50', 'quality': 45}
position is:  {'x': '9.80', 'y': '7.59', 'quality': 45}
position is:  {'x': '9.79', 'y': '7.62', 'quality': 45}
position is:  {'x': '9.81', 'y': '7.50', 'quality': 45}
position is:  {'x': '9.83', 'y': '7.58', 'quality': 55}
position is:  {'x': '9.78', 'y': '7.63', 'quality': 44}
position is:  {'x': '9.76', 'y': '7.49', 'quality': 45}
position is:  {'x': '9.75', 'y': '7.47', 'quality': 46}
position is:  {'x': '9.78', 'y': '7.44', 'quality': 53}
position is:  {'x': '9.77', 'y': '7.54', 'quality': 45}
position is:  {'x': '9.86', 'y': '7.52', 'quality': 58}
position is:  {'x': '9.81', 'y': '7.57', 'quality': 43}
position is:  {'x': '9.87', 'y': '7.62', 'quality': 57}
position is:  {'x': '9.85', 'y': '7.63', 'quality': 54}
position is:  {'x': '9.84', 'y': '7.54', 'quality': 56}
position is:  {'x': '9.79', 'y': '7.44', 'quality': 42}
position is:  {'x': '9.77', 'y': '7.40', 'quality': 45}
position is:  {'x': '9.76', 'y': '7.52', 'quality': 45}
position is:  {'x': '9.74', 'y': '7.47', 'quality': 43}
position is:  {'x': '9.79', 'y': '7.43', 'quality': 57}
position is:  {'x': '9.75', 'y': '7.42', 'quality': 43}
position is:  {'x': '9.77', 'y': '7.38', 'quality': 41}
position is:  {'x': '9.74', 'y': '7.37', 'quality': 43}
position is:  {'x': '9.73', 'y': '7.29', 'quality': 44}
position is:  {'x': '9.72', 'y': '7.34', 'quality': 43}
position is:  {'x': '9.71', 'y': '7.24', 'quality': 54}
position is:  {'x': '9.79', 'y': '7.41', 'quality': 56}
position is:  {'x': '9.87', 'y': '7.53', 'quality': 57}
position is:  {'x': '9.97', 'y': '7.61', 'quality': 57}
position is:  {'x': '9.94', 'y': '7.62', 'quality': 56}
position is:  {'x': '9.95', 'y': '7.66', 'quality': 51}
position is:  {'x': '9.91', 'y': '7.64', 'quality': 44}
position is:  {'x': '9.84', 'y': '7.55', 'quality': 46}
position is:  {'x': '9.93', 'y': '7.45', 'quality': 87}
position is:  {'x': '9.90', 'y': '7.53', 'quality': 48}
position is:  {'x': '9.94', 'y': '7.62', 'quality': 57}
position is:  {'x': '9.90', 'y': '7.67', 'quality': 53}
position is:  {'x': '9.91', 'y': '7.67', 'quality': 44}
position is:  {'x': '9.83', 'y': '7.52', 'quality': 42}
position is:  {'x': '9.82', 'y': '7.58', 'quality': 45}
position is:  {'x': '9.83', 'y': '7.62', 'quality': 42}
position is:  {'x': '9.78', 'y': '7.39', 'quality': 45}
position is:  {'x': '9.78', 'y': '7.52', 'quality': 46}
position is:  {'x': '9.89', 'y': '7.61', 'quality': 58}
position is:  {'x': '9.94', 'y': '7.64', 'quality': 57}
position is:  {'x': '9.88', 'y': '7.51', 'quality': 55}
position is:  {'x': '9.81', 'y': '7.33', 'quality': 43}
position is:  {'x': '9.78', 'y': '7.49', 'quality': 44}
position is:  {'x': '9.75', 'y': '7.46', 'quality': 45}
position is:  {'x': '9.75', 'y': '7.54', 'quality': 46}
position is:  {'x': '9.87', 'y': '7.63', 'quality': 57}
position is:  {'x': '9.89', 'y': '7.68', 'quality': 50}
position is:  {'x': '9.86', 'y': '7.56', 'quality': 45}
position is:  {'x': '9.87', 'y': '7.63', 'quality': 49}
position is:  {'x': '9.87', 'y': '7.67', 'quality': 55}
position is:  {'x': '9.83', 'y': '7.68', 'quality': 47}
position is:  {'x': '9.82', 'y': '7.58', 'quality': 46}
position is:  {'x': '9.95', 'y': '7.45', 'quality': 56}
position is:  {'x': '9.90', 'y': '7.56', 'quality': 47}
position is:  {'x': '9.85', 'y': '7.62', 'quality': 47}
position is:  {'x': '9.82', 'y': '7.51', 'quality': 46}
position is:  {'x': '9.83', 'y': '7.61', 'quality': 49}
position is:  {'x': '9.82', 'y': '7.52', 'quality': 48}
position is:  {'x': '9.83', 'y': '7.57', 'quality': 47}
position is:  {'x': '9.81', 'y': '7.63', 'quality': 48}
position is:  {'x': '9.80', 'y': '7.64', 'quality': 45}
position is:  {'x': '9.80', 'y': '7.64', 'quality': 47}
position is:  {'x': '9.78', 'y': '7.56', 'quality': 47}
position is:  {'x': '9.77', 'y': '7.47', 'quality': 44}
position is:  {'x': '9.75', 'y': '7.42', 'quality': 44}
position is:  {'x': '9.76', 'y': '7.53', 'quality': 44}
position is:  {'x': '9.75', 'y': '7.34', 'quality': 44}
position is:  {'x': '9.75', 'y': '7.50', 'quality': 44}
position is:  {'x': '9.76', 'y': '7.60', 'quality': 46}
position is:  {'x': '9.75', 'y': '7.39', 'quality': 44}
position is:  {'x': '9.77', 'y': '7.53', 'quality': 44}
position is:  {'x': '9.77', 'y': '7.60', 'quality': 46}
position is:  {'x': '9.76', 'y': '7.40', 'quality': 44}
position is:  {'x': '9.74', 'y': '7.23', 'quality': 43}
position is:  {'x': '9.75', 'y': '7.43', 'quality': 44}
position is:  {'x': '9.77', 'y': '7.53', 'quality': 47}
position is:  {'x': '9.76', 'y': '7.59', 'quality': 44}
position is:  {'x': '9.76', 'y': '7.52', 'quality': 47}
position is:  {'x': '9.77', 'y': '7.61', 'quality': 45}
position is:  {'x': '9.76', 'y': '7.50', 'quality': 45}
position is:  {'x': '9.77', 'y': '7.45', 'quality': 48}
position is:  {'x': '9.82', 'y': '7.58', 'quality': 50}
position is:  {'x': '9.83', 'y': '7.63', 'quality': 48}
position is:  {'x': '9.80', 'y': '7.41', 'quality': 42}
position is:  {'x': '9.75', 'y': '7.25', 'quality': 42}
position is:  {'x': '9.83', 'y': '7.43', 'quality': 57}
position is:  {'x': '9.98', 'y': '7.57', 'quality': 58}
position is:  {'x': '10.05', 'y': '7.62', 'quality': 57}
position is:  {'x': '10.08', 'y': '7.68', 'quality': 58}
position is:  {'x': '10.10', 'y': '7.66', 'quality': 57}
position is:  {'x': '10.05', 'y': '7.70', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.70', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.70', 'quality': 58}
position is:  {'x': '10.00', 'y': '7.68', 'quality': 54}
position is:  {'x': '10.01', 'y': '7.63', 'quality': 58}
position is:  {'x': '10.05', 'y': '7.67', 'quality': 58}
position is:  {'x': '10.03', 'y': '7.70', 'quality': 52}
position is:  {'x': '10.11', 'y': '7.71', 'quality': 57}
position is:  {'x': '10.10', 'y': '7.71', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.73', 'quality': 58}
position is:  {'x': '10.11', 'y': '7.71', 'quality': 57}
position is:  {'x': '10.12', 'y': '7.70', 'quality': 57}
position is:  {'x': '10.11', 'y': '7.71', 'quality': 58}
position is:  {'x': '10.15', 'y': '7.67', 'quality': 58}
position is:  {'x': '10.12', 'y': '7.68', 'quality': 57}
position is:  {'x': '10.11', 'y': '7.70', 'quality': 57}
position is:  {'x': '10.09', 'y': '7.71', 'quality': 57}
position is:  {'x': '10.08', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.09', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.02', 'y': '7.74', 'quality': 55}
position is:  {'x': '10.06', 'y': '7.73', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.67', 'quality': 67}
position is:  {'x': '10.10', 'y': '7.70', 'quality': 58}
position is:  {'x': '10.10', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.11', 'y': '7.70', 'quality': 57}
position is:  {'x': '10.13', 'y': '7.70', 'quality': 57}
position is:  {'x': '10.11', 'y': '7.74', 'quality': 59}
position is:  {'x': '10.08', 'y': '7.74', 'quality': 58}
position is:  {'x': '10.10', 'y': '7.73', 'quality': 57}
position is:  {'x': '10.13', 'y': '7.72', 'quality': 57}
position is:  {'x': '10.06', 'y': '7.70', 'quality': 51}
position is:  {'x': '10.03', 'y': '7.68', 'quality': 58}
position is:  {'x': '10.06', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.72', 'quality': 67}
position is:  {'x': '10.08', 'y': '7.73', 'quality': 57}
position is:  {'x': '10.10', 'y': '7.69', 'quality': 57}
